production_country_id,movie_id
0,1246
0,4233
0,174751
0,184098
11,2069
0,2069
0,1788
0,11635
0,177
0,3600
0,2621
0,10358
9,10480
0,10480
1,10313
0,10313
0,18828
9,3558
0,3558
0,13476
0,10208
0,24961
0,20697
0,20761
0,70868
0,43593
9,6478
1,6478
0,6478
1,26672
20,45881
1,45881
16,45881
0,41283
13,4935
0,19908
0,10663
0,1891
0,9737
0,37137
0,9532
0,10316
0,2787
0,12658
10,152601
0,152601
0,10866
17,227707
1,227707
20,227707
0,21349
0,19150
24,70435
0,70435
0,580
0,9819
0,13579
0,20024
1,20024
0,2453
0,6973
17,11156
16,11156
11,354110
9,22215
1,22215
16,22215
1,11632
0,11632
10,30596
0,3021
0,957
15,256917
0,256917
0,251
0,544
0,11395
0,14635
0,13680
0,688
0,11090
18,783
1,783
18,228194
0,228194
21,228194
0,1642
0,10950
0,235260
9,277
26,277
1,277
0,277
1,8999
0,8999
0,11323
1,10445
0,11453
0,146239
16,205588
1,205588
0,10878
0,82650
0,10279
0,2294
0,2176
0,270487
11,19366
0,19366
0,204082
9,24100
19,24100
0,24100
9,1599
0,1599
0,5550
0,30379
0,42586
0,17709
17,287948
10,287948
16,287948
1,7548
19,9075
9,9075
1,9075
17,11661
16,11661
9,11661
13,11661
28,11661
32,11661
1,11661
0,11661
0,109513
0,12085
16,204922
29,204922
1,204922
0,38985
0,44113
16,21494
0,164457
0,4566
0,17795
0,1073
56,153158
20,153158
12,81836
20,81836
0,81836
0,10724
0,9473
1,2196
22,1499
0,1499
9,20857
0,20857
0,82693
9,1646
0,1646
0,44944
0,4108
16,4108
0,8456
0,7341
0,19255
0,10187
0,31005
16,49517
9,49517
1,49517
0,44857
21,50780
0,50780
0,16363
11,1946
16,1946
1,1946
0,85
0,772
0,840
0,9682
0,96
0,10678
0,274
0,8872
0,16290
32,16290
0,579
0,14405
0,138843
0,11637
0,226486
9,1584
0,1584
0,9312
0,12153
0,65057
0,8326
0,35690
0,76203
1,76203
0,13497
0,35688
0,162
0,296096
0,103370
0,1051
0,376659
35,10073
0,10073
15,16690
11,16690
0,16690
1,273895
0,273895
15,14873
0,14873
0,8968
0,9963
0,15655
11,21208
16,21208
9,21208
0,21208
0,272878
0,9760
11,314365
0,314365
0,13279
0,1975
0,33644
0,1649
0,9895
0,9570
1,27579
0,27579
0,16052
0,40264
16,1164
13,1164
33,1164
0,1164
0,239678
0,14359
9,3989
0,3989
0,76617
0,1710
0,4258
0,20391
0,10139
0,335778
15,9645
0,9645
0,55465
0,617
0,19904
0,48289
1,243
0,243
9,6933
13,6933
0,6933
0,17182
15,8848
1,8848
0,8848
0,38
0,38303
0,1266
1,107985
0,14043
0,19901
15,19901
0,34016
26,59860
0,59860
0,10069
15,9588
0,9588
0,12819
18,12819
0,9954
9,10115
0,10115
21,25132
0,25132
0,577
0,328387
0,12690
0,9945
0,539
0,13596
0,226857
0,13159
0,47941
0,526
0,22796
0,2355
0,5915
0,9842
16,61012
11,61012
0,755
0,13682
0,9089
10,9470
22,9470
0,18357
10,7979
0,7979
0,470
0,15644
0,9582
0,10642
0,22074
0,2428
20,290751
1,290751
0,290751
0,13805
0,4597
0,9414
0,63492
16,81796
0,10710
0,15092
0,11382
0,15005
0,8198
9,6963
0,6963
0,15070
0,12797
0,17134
1,41402
0,41402
13,18885
0,18885
0,4953
1,4953
1,10773
0,146198
0,2639
15,10563
0,10563
0,295964
0,5971
0,9716
0,11835
0,26171
9,31117
1,31117
0,31117
0,9074
0,14396
0,15673
0,42618
0,171274
16,24432
1,24432
0,24432
0,109417
0,13948
0,106747
0,10929
0,14220
1,46435
0,46435
33,256962
0,256962
35,48231
1,48231
9,48231
11,48231
0,3509
0,82684
11,12142
9,12142
0,12142
0,23367
16,10740
9,10740
0,10740
1,10740
21,241239
0,241239
11,14582
0,14914
0,3902
0,77948
0,21755
0,4960
13,128
16,14652
0,40932
15,16608
1,16608
0,334531
0,32316
0,7299
15,13405
10,13405
9,13405
0,19457
0,112937
16,314385
0,314385
13,8953
0,29078
0,46503
0,10448
22,13688
16,10353
0,43935
9,11458
0,11458
0,44638
11,241257
20,241257
10,14538
22,14538
44,14538
11,13250
1,13250
0,13250
30,133931
18,280871
0,239897
57,184341
0,184341
1,334074
0,334074
0,199373
11,14202
10,14202
0,14202
5,6968
16,6968
9,6968
1,581
0,581
0,52449
0,12150
11,11247
0,11247
0,4232
11,9378
0,9378
0,694
1,694
0,105
0,11377
0,26367
0,385383
0,41210
9,12090
0,12090
19,62630
17,62630
1,16110
0,16110
0,29427
13,129
22,244114
10,244114
0,2669
1,2669
9,203833
0,203833
0,13523
24,25195
0,25195
0,17277
0,50725
9,50725
0,82631
0,73191
0,22479
0,340611
0,10065
0,2757
11,11683
16,11683
0,11683
22,244339
10,244339
0,1878
0,23082
0,195589
0,854
0,2280
0,496
0,8835
0,157
0,8643
0,10402
0,218043
0,9043
0,21301
9,10147
0,10147
9,816
0,816
11,302688
0,302688
0,60307
0,106
0,279
0,8617
0,10625
12,10934
0,10934
9,5279
1,5279
0,5279
0,10013
0,194662
0,160588
16,9829
1,9829
0,9829
0,10028
0,10535
0,790
0,43959
0,10364
0,16991
0,9610
0,1578
11,25643
1,25643
0,25643
0,11904
0,28665
1,44115
0,44115
0,10569
0,10560
0,333348
0,20483
0,11457
0,321697
11,19840
0,19840
0,22327
0,38665
24,2575
0,2575
0,11644
43,146227
0,146227
16,68924
0,68924
0,253235
0,22102
0,10068
1,848
1,36811
9,36811
31,36811
0,522
0,130150
31,12246
9,12246
49,12246
1,13809
22,27380
0,27380
1,10549
0,10549
15,33870
0,245703
1,10739
19,10739
16,10739
15,127560
1,127560
58,37903
16,37903
9,37903
12,37903
0,10017
11,10017
0,11468
0,193613
9,17436
0,17436
16,43434
9,43434
16,31166
22,31166
24,31166
20,31166
1,31166
0,69848
33,69848
20,69848
0,8408
13,8408
0,332411
16,9389
1,9389
47,9389
19,9626
0,9626
20,75638
0,75638
0,8363
0,15670
11,290555
16,290555
0,8328
0,10982
11,205
1,205
0,205
12,205
30,205
16,1620
0,1620
0,175541
0,241254
0,31932
20,1933
0,1933
16,1933
12,1933
1,679
0,679
0,11113
0,3597
0,193893
0,9675
0,9988
0,948
0,21765
0,146304
16,7516
1,7516
0,7516
11,41439
0,41439
0,2752
16,2752
1,2752
0,9429
0,38117
16,9792
0,9792
0,13778
0,228203
0,41382
0,13960
0,114150
0,26602
0,10223
0,16028
0,15639
0,16112
0,26390
0,27759
0,109428
59,23049
0,23049
0,9310
1,11411
0,11411
11,16988
16,16988
0,16988
9,7304
0,7304
0,24747
1,58048
5,1491
0,1491
0,2989
24,10629
1,10629
0,10629
17,255343
16,255343
20,255343
9,4723
0,4723
16,4723
16,10800
0,25763
0,79694
0,4032
0,18615
0,10673
1,4584
0,4584
1,2977
0,2977
0,10760
0,11093
0,207
0,8467
0,639
0,24226
0,9285
0,14709
17,74643
16,74643
0,13788
0,83666
0,10781
0,318850
0,13908
20,1417
0,1417
33,1417
15,39180
0,39180
0,16161
0,49950
0,10956
0,9594
1,4638
0,13972
0,5038
20,5038
29,13491
0,10571
9,10994
0,10994
0,19994
0,25166
0,30890
0,23169
0,17403
0,12120
0,9800
0,1090
0,18475
0,40160
0,18074
0,9689
0,9781
1,8009
0,8009
0,3877
0,8854
0,152599
10,18840
9,18840
31,18840
1,18840
0,18840
1,68727
16,68727
0,12657
16,8265
9,12410
1,12410
11,34647
16,34647
9,34647
12,34647
0,73935
1,28178
0,28178
30,185567
16,185567
16,264656
0,264656
0,35696
11,16351
16,16351
0,38717
0,18777
13,2110
16,2110
11,9035
0,9035
0,90
0,771
0,12154
0,9576
0,744
10,146
22,146
23,146
0,146
0,14
1,45269
0,9493
0,22556
0,873
44,33196
1,205596
0,10765
0,16769
1,33217
0,33217
20,132232
11,132232
0,11153
0,208134
16,1165
12,1165
1,1165
0,1165
0,4011
0,17202
0,9587
11,65086
29,65086
1,65086
0,10053
0,11870
1,11778
0,11778
0,586
0,18736
0,134411
21,134411
0,287903
0,9276
0,15765
0,2142
0,11397
0,77016
11,11478
0,11478
1,266856
0,13411
0,10564
1,947
0,24150
0,228970
0,18405
0,6961
0,11442
0,2493
0,14047
0,64690
9,11132
0,11132
0,17127
20,1562
1,1562
0,232679
0,17880
0,14736
0,9434
0,23706
0,11531
0,9100
24,116
47,116
31,116
1,116
0,116
0,38843
1,1245
0,1245
0,4995
0,10413
1,14012
0,14012
0,9793
11,12212
0,12212
0,13768
0,8975
0,342521
0,45272
15,9424
0,9424
0,97367
1,254904
0,254904
15,18681
11,18681
1,18681
0,12162
0,11495
0,64689
1,157849
0,157849
9,157849
0,13166
0,15511
0,37003
0,12211
0,13816
1,51828
0,51828
0,22798
0,7501
11,10743
9,10743
0,10743
0,37718
1,15237
0,15237
0,9686
0,17644
22,97430
0,97430
0,12257
0,13539
1,68
0,14024
1,115
0,115
0,7874
9,4911
1,4911
0,4911
16,1988
1,1988
36,1988
0,1988
0,16222
9,9557
0,9557
16,9026
1,9026
0,9026
0,18276
1,8321
0,8321
0,72359
0,10186
0,25704
21,133694
0,133694
16,19265
0,19265
0,36047
0,8053
16,8053
16,2290
26,2290
0,2290
0,5236
0,6552
16,1018
0,1018
32,10075
9,10075
1,10075
0,10075
0,38031
20,38031
1,42188
0,42188
9,6687
20,6687
1,6687
60,6687
0,13853
0,31306
58,8461
16,8461
9,8461
12,8461
1,8461
0,8461
0,331592
61,331592
11,47692
1,47692
9,19
16,10045
0,400
10,253450
16,253450
22,253450
23,253450
9,9104
1,9104
0,9104
31,11190
62,16353
16,23759
1,23759
11,24206
1,24206
0,10185
0,74536
58,31668
26,31668
9,13501
1,13501
0,13501
5,15208
26,15208
63,15208
1,15208
30,172391
20,262543
9,9288
1,9288
0,9288
12,370980
22,20083
1,40880
0,137
0,264999
0,454
16,53457
0,288980
0,33
40,1951
16,1951
9,1951
12,1951
19,1951
29,1951
1,1951
18,12405
1,12405
0,12405
0,10998
0,114
15,9396
0,9396
0,319910
0,2604
0,864
0,14435
0,1931
1,691
0,691
11,9877
16,9877
0,9877
0,62008
0,12227
11,13824
16,71688
1,71688
0,15173
0,8291
0,13950
0,12158
0,11586
1,10008
0,10008
0,2830
0,12403
0,34563
0,14557
1,10368
12,10368
0,10280
0,12637
0,34152
18,14434
0,14434
0,11470
0,10741
0,24940
0,82679
16,2013
0,2013
0,1440
0,18041
15,28029
0,28029
16,1123
1,1123
0,1123
30,1123
0,14033
0,87729
11,16899
1,16899
0,41317
1,245700
16,37842
12,37842
16,9045
9,9045
32,9045
10,44092
23,44092
22,44092
0,16005
0,44754
11,23988
0,23988
0,43949
11,142
0,142
0,9603
0,10712
0,243938
9,10876
1,10876
0,10876
1,86838
0,25208
58,613
9,613
12,613
20,1913
16,1913
12,1913
1,97370
35,97370
0,97370
0,801
0,54518
0,44214
0,240
0,9816
0,10131
0,339984
0,8859
0,11967
0,239563
0,222899
0,4951
0,10985
0,9644
0,332567
11,1954
0,1954
0,15489
0,15250
0,22345
0,9448
0,38223
0,11186
0,136835
0,5876
1,264660
0,492
0,25462
0,238603
0,10691
13,1251
0,1251
0,5172
0,58680
11,264644
24,264644
11,14577
0,14577
0,11592
11,16406
16,16406
0,16406
0,19052
0,3682
0,9683
1,2084
0,2084
0,107811
16,2266
0,13074
0,144340
16,48217
11,48217
16,28211
0,28211
11,28211
0,47502
9,9950
0,9950
0,84892
0,24227
0,9672
1,44853
11,44853
16,44853
0,157544
1,59678
0,79777
0,158011
44,407887
15,17043
0,17043
0,8952
11,62204
16,62204
0,62204
0,13435
0,17187
0,319
9,59457
16,59457
26,59457
0,9504
0,37414
0,6217
0,26688
0,43867
0,6615
1,14574
0,14574
56,16
40,16
38,16
16,16
9,16
39,16
12,16
19,16
28,16
29,16
1,16
0,16
15,39780
1,39780
0,39780
0,21612
0,36691
0,23631
11,45324
24,12144
0,12144
44,11658
0,56601
0,9552
0,578
0,2105
17,126319
16,126319
47,126319
0,10136
0,67660
0,10611
0,154
0,3049
0,860
0,9281
0,75674
0,9762
0,3179
0,184
0,13335
0,76726
1,10269
0,10269
1,36819
0,17130
0,57214
0,11202
0,9357
0,13812
0,9030
0,19084
0,8386
0,10437
33,1360
0,1360
11,1360
0,101267
0,222935
0,10220
0,284296
0,31915
0,11601
1,205220
0,11354
1,16241
0,16241
15,14191
0,14191
0,286565
0,26710
0,129670
0,9059
0,34549
0,57157
0,1948
0,28353
0,46889
0,38093
0,14976
9,11027
0,11027
1,3635
47,3635
9,387
0,6020
1,122906
10,9550
22,9550
0,60599
0,227719
0,14299
15,12088
0,12088
0,14799
0,9466
0,7510
0,31246
0,61752
15,10944
0,10944
16,10362
0,10362
9,14778
1,14778
44,1255
0,45226
5,10212
1,10212
0,10212
0,8669
12,179144
0,16857
0,86825
9,844
22,844
10,844
16,844
12,844
11,8060
0,8060
30,15907
24,38448
0,38448
1,327
13,327
0,327
9,9260
0,9260
0,61337
15,61337
0,13079
0,89325
9,4170
0,4170
26,41508
9,41508
1,41508
64,41508
0,12479
10,44555
0,10133
10,21345
22,21345
13,61984
0,50601
15,26466
1,26466
0,345003
0,236751
1,107
0,107
0,357837
0,8913
13,13889
11,18530
9,18530
16,18530
1,18530
22,358451
10,358451
0,927
0,11
0,291870
12,907
0,907
45,206563
1,206563
0,11887
0,45317
0,12094
0,10377
0,249164
15,256092
11,256092
0,9942
1,10748
0,1817
0,10229
0,687
1,687
0,796
15,22804
11,22804
1,22804
0,22804
0,10156
0,12837
0,17708
0,13937
0,28932
0,31909
11,167073
24,167073
1,3175
0,3175
0,14369
0,16888
1,121826
0,10646
9,12149
12,12149
0,12149
1,304357
0,304357
9,11184
0,11184
0,766
11,20009
0,20009
0,1587
11,30973
1,30973
1,11109
16,11109
16,9027
1,9027
0,9027
0,63020
0,86829
16,86829
1,86829
0,11065
65,13888
0,42345
0,13994
9,1590
0,1590
1,62728
0,11917
12,45138
0,80271
15,4657
18,14395
1,24137
0,24137
24,190847
1,190847
20,11056
0,11056
0,62
1,62
0,601
0,13067
11,25379
0,88641
18,58051
11,14877
33,96399
16,304410
11,489
0,489
0,373314
0,214
0,10890
0,1588
16,316727
0,316727
0,10314
0,663
11,11804
1,11804
0,11804
0,16781
0,11873
0,9289
0,10414
13,1970
0,1970
0,9614
9,8922
0,8922
0,1648
1,17917
21,74534
1,74534
0,74534
0,19405
15,9355
0,10999
0,321258
10,321258
11,321258
0,44040
0,10426
11,280092
0,280092
0,13938
1,10163
13,10163
0,10163
0,12182
0,1832
0,9034
0,15301
0,10135
0,26352
0,20616
0,9794
0,15037
0,227
0,294272
0,11336
0,283445
0,88036
0,10984
0,22824
0,9526
0,39349
0,15983
0,14544
0,11545
0,42684
1,268238
0,268238
0,8359
0,15648
0,41823
22,11891
0,11891
0,9362
9,9902
0,9902
0,14729
0,9455
0,103731
0,10090
0,164558
0,19905
0,17710
1,75900
9,9515
0,9515
0,27322
0,328425
0,14120
0,10050
0,1542
0,10490
11,87093
0,87093
0,10029
0,9893
0,11507
0,37931
1,3472
0,87818
0,13160
0,88005
0,52067
0,73
0,134597
0,24034
11,14283
12,14283
1,14283
0,404
9,13201
0,13201
0,209403
1,7942
0,73247
0,253331
0,34043
0,9952
0,256924
0,82532
12,41110
0,134371
1,2088
0,2088
0,10388
9,1640
0,1640
1,25520
16,25520
9,25520
0,25520
0,27342
9,13689
0,13689
0,67911
0,24664
0,329440
19,47890
0,47890
0,252512
0,55720
11,9613
1,9613
0,29076
1,29339
0,29339
0,68812
16,14195
0,14195
0,73567
0,41479
11,15394
1,15394
0,10071
10,1989
16,1989
22,1989
20,91076
0,91076
13,91076
12,12779
1,12779
43,13191
10,11770
22,11770
16,12703
13,12703
0,12703
16,64559
35,64559
0,222649
16,115872
12,115872
9,115872
20,115872
12,101173
66,101173
0,101173
17,25350
9,25350
0,25350
1,10034
0,10034
0,20178
1,5072
9,5072
26,5072
0,18191
0,31007
0,11546
33,184374
0,268171
0,78149
0,39037
0,22805
11,39055
15,245846
0,25186
0,15017
20,12245
16,12245
1,12245
15,49787
9,16358
1,16358
0,16358
11,7006
0,7006
11,66767
11,17622
1,17622
33,283671
44,283671
9,18516
64,18516
0,18516
28,217708
39,217708
1,42057
0,17577
11,14608
30,14608
1,14608
0,34417
44,15067
0,78383
11,43090
0,16614
0,9700
0,10471
11,250066
47,250066
1,667
1,208869
16,86837
58,86837
9,86837
0,10306
0,106845
0,11576
20,219
11,11827
0,22820
1,31174
0,31174
11,244316
0,244316
18,37737
40,62215
16,62215
9,62215
29,62215
15,66125
18,132316
0,348
1,348
0,30497
0,27586
0,14811
3,660
16,660
1,660
0,660
0,68684
12,40794
0,9400
0,16162
0,10585
0,2359
16,238636
0,238636
0,10472
0,11282
9,6521
1,6521
0,6521
0,14181
0,1621
11,9656
0,9656
0,16428
1,10705
0,8272
0,24621
0,1619
0,9685
0,14425
0,14624
0,10179
0,15568
0,14057
0,12621
1,1808
44,293670
0,67675
62,27329
12,29514
0,29514
16,250349
16,12454
1,12454
0,39806
15,15699
5,8883
40,8883
38,8883
16,8883
9,8883
28,8883
29,8883
0,17926
1,291081
16,41248
0,25968
15,9671
1,52010
1,11588
0,11588
9,11588
15,43418
16,71157
0,13483
44,333355
0,333355
11,327833
62,327833
0,327833
0,1547
0,25196
0,16323
0,175528
0,8069
0,71805
28,71805
29,71805
0,9451
18,16727
0,16727
0,272693
0,10696
0,150202
44,19644
1,29963
16,29963
15,29963
18,26022
0,26022
0,152747
24,1116
1,1116
9,1116
12,1116
20,1116
16,1116
17,1116
35,1116
18,185008
0,11620
0,14353
67,11818
0,680
0,11176
0,242582
0,11217
0,15121
0,2619
0,773
0,235
1,170
0,14114
0,10734
0,28121
0,40807
0,10885
0,225565
0,385736
1,11971
0,11971
1,668
0,668
0,11596
0,14429
0,13751
0,9490
11,14536
0,14536
11,1359
0,1359
19,9962
9,9962
0,9962
11,15049
0,22821
0,42819
0,209263
0,37735
0,59930
0,10873
0,51588
0,23570
0,19489
0,14629
1,8293
0,291270
1,44009
16,1958
12,1958
0,13154
9,26618
0,26618
0,43923
1,46138
24,45791
1,45791
0,26306
1,110683
17,26963
16,26963
24,26963
0,198277
0,7870
0,13072
1,153397
0,30141
1,17044
16,17044
11,10288
9,12183
0,12183
16,44147
1,44147
0,12192
0,13197
40,10913
16,10913
1,10913
16,251321
0,251321
20,251321
13,149
9,10425
0,10425
11,49081
0,256687
10,220488
9,1544
1,1544
0,1544
0,374461
16,302
1,302
0,182873
0,21512
15,21512
0,389425
0,403
0,29461
22,33542
16,283708
0,9388
0,1691
1,24684
0,24684
0,2610
11,11308
1,11308
0,11308
11,11022
0,11022
11,34341
0,15365
0,12569
0,24356
1,24356
1,2577
1,103903
1,73873
24,73873
0,312113
68,312113
18,14165
16,2011
0,2011
0,45650
9,7735
40,301365
16,301365
0,301365
1,25941
0,7326
11,326284
1,681
0,681
0,238
0,535
0,19913
8,713
15,713
16,713
0,77930
15,10727
0,10727
1,253
0,17908
16,8390
9,8390
1,8390
0,8390
0,57119
16,3291
13,3291
1,3291
0,3291
11,398
0,398
0,8068
0,10803
1,682
0,682
0,10117
1,9392
0,24977
0,79316
0,2074
9,1696
0,1696
0,308639
0,22314
0,2662
0,77156
0,12573
1,12573
16,12573
0,44718
0,11342
0,241771
0,34653
0,11051
11,11051
0,14578
1,57825
0,57825
15,9555
0,15581
1,13006
0,16651
18,4251
0,12400
0,39053
0,14112
0,12271
1,71859
0,71859
1,226354
0,226354
0,48620
11,33676
0,33676
20,37080
0,37080
1,25388
16,11687
0,39210
0,31535
0,44835
1,192134
0,1956
56,1956
9,24985
1,24985
0,306745
16,47088
0,47088
31,110402
0,27004
1,15013
30,15013
16,15013
11,8374
0,8374
10,277519
22,277519
0,78381
31,164372
0,294512
0,8879
11,13001
0,13001
0,9571
0,13649
0,334527
9,2211
9,13919
0,13919
0,14576
0,82505
11,46738
16,46738
12,38970
24,41009
1,41009
45,7347
0,250546
0,650
0,16620
0,25113
0,11033
0,34723
0,9430
0,8998
0,10514
0,10496
9,1591
1,76025
1,4836
0,14631
1,87499
0,87499
0,18923
1,26665
28,26665
29,26665
0,28089
8,62255
1,62255
13,5708
1,5708
0,5708
15,5708
1,218
0,218
9,338
1,21641
0,10925
0,2293
0,621
1,792
0,792
0,1777
0,642
0,433
0,16619
0,1725
0,11977
0,20322
0,16158
0,629
0,10160
0,11452
0,12163
0,32275
0,13785
0,1103
0,36739
0,14144
15,10622
22,10622
0,13370
0,11191
1,10215
0,10215
0,25066
1,1523
9,1523
0,1523
0,11361
0,92591
3,57612
1,57612
0,12509
0,15256
0,83686
0,80304
0,28053
24,67913
0,13991
0,1443
1,8545
0,19556
0,231576
0,16172
0,13403
0,15797
11,347764
0,347764
11,13537
0,13537
0,20794
0,31064
0,576
0,13990
1,11583
1,18602
11,18602
0,27549
0,59728
16,10930
0,32395
10,58882
0,7547
1,35944
9,35944
0,42222
0,13827
11,9282
0,9282
0,38940
20,38940
0,35689
16,97614
0,97614
11,37206
24,37206
0,58626
11,837
16,1555
0,244783
19,16564
17,16564
0,168027
16,3482
0,3482
0,135595
62,135595
62,8982
15,8982
1,89861
18,89861
18,455
9,455
1,455
0,455
0,14351
20,10664
0,9277
1,9443
15,7863
0,138697
0,11901
9,1548
1,1548
0,1548
11,11889
1,11889
0,33155
35,5528
9,5528
16,5528
11,321
11,4997
0,4997
0,925
0,27451
38,73532
16,73532
9,73532
16,979
13,193722
18,7913
0,253253
0,51995
0,13173
11,22908
1,22908
9,70670
28,70670
24,84204
1,84204
11,25248
1,230266
28,230266
0,16633
0,91586
0,215
0,333371
0,9012
0,345911
0,72571
13,242512
0,242512
0,10072
33,211954
0,82990
0,29912
1,11843
0,11284
0,504
0,173
0,227348
1,1955
0,1955
0,152532
0,243940
0,77
0,157547
0,2295
16,71
1,71
0,147773
0,16096
15,24266
0,16508
0,2895
0,15660
0,59968
11,323677
9,323677
0,19848
0,256274
0,235271
0,284293
0,24973
0,21610
0,10283
11,8346
0,8346
16,122081
0,122081
0,10987
33,1391
1,747
0,747
16,747
0,14745
0,26748
0,11357
11,24913
0,24913
0,13776
0,14854
11,50357
0,50357
0,13090
0,192141
0,16441
0,29996
0,351819
0,14834
0,22649
0,378200
13,20455
0,20455
0,13193
11,11042
16,11042
1,10786
0,10786
0,12484
1,17339
0,11959
0,9900
0,14662
12,335
20,335
0,335
0,15745
1,17431
0,21014
16,78394
1,78394
11,10217
16,46332
0,13996
0,3028
8,1024
0,343795
0,45658
0,16148
0,4553
20,4553
0,36351
0,245916
0,27585
19,1415
0,1415
0,313922
0,14474
0,199933
0,13685
0,8744
18,38428
0,8847
11,39269
11,46838
0,46838
0,56930
0,41730
11,18442
0,298312
0,11600
1,71547
9,71547
0,57876
20,77495
1,13849
0,14849
0,12486
0,244403
0,292481
0,340816
0,78814
3,297596
0,297596
69,299552
70,299552
1,299552
1,11935
0,11935
0,113406
0,447027
0,290825
0,361159
5,12555
63,12555
9,31175
0,12498
1,77949
0,1690
1,8435
0,64720
0,49365
1,11404
0,300706
0,16337
0,11577
16,77987
40,77987
29,77987
62,77987
0,77987
16,40185
0,68202
1,8981
11,10914
1,10914
0,10914
16,50848
11,166624
33,166624
0,10822
20,10822
16,10822
8,10844
0,9336
0,5689
1,712
0,13342
0,10339
0,1429
0,9303
0,641
0,27686
56,65749
20,65749
1,6106
0,6106
0,252680
0,141
19,17139
17,17139
0,12079
0,39800
44,4550
16,62116
1,9991
0,9991
22,13807
71,68818
16,68818
20,68818
1,68818
40,12093
29,12093
0,36419
18,281730
0,510
0,362105
0,10970
18,375290
0,17663
0,270938
1,116613
20,11826
1,11826
40,29920
29,29920
9,29920
8,1088
18,26379
35,34069
0,10947
11,47452
1,47452
31,3040
13,11386
1,11386
24,11386
0,10246
11,10246
11,29426
0,29426
0,10331
13,153
0,153
0,703
0,27191
0,1365
35,287424
0,287424
0,451
0,165864
0,987
0,241251
0,40494
0,39781
0,8337
0,5925
0,8357
0,146203
0,85350
1,512
0,13408
0,47816
0,10744
0,11536
0,9782
0,18713
20,6537
33,6537
0,184345
9,1809
0,1809
0,2370
0,9809
0,5
0,11013
0,19153
11,10132
0,10132
0,16448
0,15122
0,8141
0,1546
0,48572
1,14517
0,14517
0,89708
12,27551
0,27551
0,64678
0,309503
0,14293
1,15059
0,15059
16,103328
0,157847
1,25719
0,48309
15,27723
0,27723
33,242575
9,242575
0,44945
0,29122
1,125123
16,111190
15,111190
0,133575
20,54580
16,54580
12,54580
0,52015
0,34941
45,227975
9,227975
0,60422
1,81390
11,10981
31,225235
0,14902
11,121676
9,121676
30,121676
0,22301
0,257087
15,46420
0,114635
0,158150
30,251979
1,874
0,10774
0,770
25,266102
32,266102
21,266102
1,266102
0,29715
0,25209
1,37495
45,29262
11,34769
1,34769
0,34769
0,35032
40,5178
16,5178
39,5178
0,5178
1,8618
0,3116
1,9427
0,813
0,352978
0,10634
0,9516
0,16288
0,23330
0,18900
0,27029
0,26268
1,573
11,310131
0,310131
0,40505
0,11363
1,3033
0,3033
56,25376
20,25376
0,22007
0,765
0,10615
0,205321
33,89540
28,46146
0,38007
0,14256
0,540
0,370464
0,20055
0,224569
0,39303
0,142061
0,370662
43,252360
11,252360
0,256740
0,299145
1,241766
0,12535
16,1667
0,50839
0,13973
0,244786
45,598
16,598
1,11129
24,11129
0,75861
0,13551
40,103663
29,103663
0,850
11,850
33,12586
0,12586
11,11564
0,301748
1,108346
0,108346
16,8841
0,805
0,11697
0,22051
72,436
73,436
0,436
0,55347
0,10070
0,8469
1,658
0,658
11,125490
0,1585
1,627
0,23618
0,41436
16,10162
1,10162
0,10162
0,1430
10,259943
0,10014
1,11257
16,158015
0,158015
0,82507
0,20337
0,261
0,1685
11,20737
0,20737
13,10991
0,10225
1,826
0,826
0,34086
0,5854
0,284
0,10285
0,5780
0,292
8,223485
1,223485
0,29463
0,18065
0,22013
9,821
0,821
0,53862
0,3089
0,30139
59,132344
0,132344
0,15582
0,15158
0,44634
11,7509
1,10557
0,23531
1,28005
18,28005
0,28005
13,28005
9,28005
0,40247
0,252
0,24126
1,13982
0,13982
0,16642
0,17734
0,18892
0,549
45,121986
0,121986
30,868
0,10683
0,17995
0,246403
44,670
0,35691
0,49010
11,49010
0,11229
0,22488
1,24469
19,24469
0,82533
0,50942
0,84174
0,34099
0,79940
9,342
0,38033
0,100975
11,38541
9,38541
0,38541
1,234212
0,234212
0,27404
0,71866
45,192210
0,192210
0,180296
0,157058
0,70006
0,26039
0,79587
12,79587
0,176077
0,260947
0,342502
0,43213
0,44594
45,666
0,248
0,325173
0,351043
0,43942
16,10226
15,66942
0,356483
0,10476
0,239
0,10281
0,630
0,3034
0,13025
18,21461
0,55306
0,17264
18,346081
40,16016
0,15875
19,5900
0,43306
0,11072
0,9730
40,209274
16,209274
6,209274
1,209274
1,26371
0,14137
16,291
0,291
20,14139
10,33106
0,8875
0,872
0,72914
15,72914
0,139038
0,126509
0,9591
0,10676
0,1687
0,24748
0,181330
0,468
0,401
58,76
35,76
0,76
11,50538
11,25636
0,25636
0,19316
1,21074
18,21074
0,84329
11,20
20,20
0,157386
0,13007
0,13518
0,46849
18,17334
1,17334
0,17334
9,1698
33,20764
0,20764
0,45132
0,76706
0,254472
9,254472
0,332285
0,49471
6,13569
0,13569
0,7512
1,356216
1,11798
1,146631
0,43546
0,61038
0,78373
0,17820
11,283384
0,283384
0,19933
0,756
0,433715
0,9728
0,9731
0,9916
0,309425
0,14156
0,43610
37,360339
20,360339
0,360339
1,31163
0,297621
11,16205
0,887
1,9517
0,9517
16,9517
28,6007
0,364083
20,8329
1,347548
0,322443
1,657
0,28165
0,11561
0,270303
