,movie_id,gender_id
2839,60308.0,18.0
2840,6950.0,28.0
2841,6950.0,18.0
2842,6950.0,878.0
2843,6950.0,53.0
2844,225574.0,28.0
2845,225574.0,53.0
2846,225574.0,9648.0
2847,13836.0,12.0
2848,13836.0,10751.0
2849,13836.0,14.0
2850,13836.0,878.0
2851,13836.0,53.0
2852,13836.0,28.0
2853,752.0,28.0
2854,752.0,53.0
2855,752.0,14.0
2856,6038.0,28.0
2857,6038.0,12.0
2858,6038.0,35.0
2859,6038.0,37.0
2860,9975.0,12.0
2861,9975.0,16.0
2862,9975.0,35.0
2863,9975.0,10751.0
2864,11451.0,35.0
2865,11451.0,10751.0
2866,11451.0,12.0
2867,11451.0,14.0
2868,11451.0,10749.0
2869,12103.0,53.0
2870,60304.0,14.0
2871,60304.0,27.0
2872,60304.0,28.0
2873,2251.0,53.0
2874,2251.0,18.0
2875,46529.0,28.0
2876,46529.0,53.0
2877,46529.0,878.0
2878,46529.0,12.0
2879,231.0,18.0
2880,231.0,53.0
2881,300671.0,28.0
2882,300671.0,18.0
2883,300671.0,36.0
2884,300671.0,53.0
2885,300671.0,10752.0
2886,228326.0,10749.0
2887,228326.0,16.0
2888,228326.0,12.0
2889,228326.0,35.0
2890,228326.0,10751.0
2891,228326.0,14.0
2892,9754.0,53.0
2893,66.0,80.0
2894,66.0,18.0
2895,66.0,53.0
2896,4421.0,28.0
2897,4421.0,18.0
2898,2649.0,18.0
2899,2649.0,53.0
2900,2649.0,9648.0
2901,588.0,27.0
2902,588.0,9648.0
2903,10393.0,35.0
2904,71552.0,35.0
2905,9631.0,28.0
2906,9631.0,12.0
2907,9631.0,80.0
2908,9631.0,18.0
2909,9631.0,9648.0
2910,9631.0,53.0
2911,216282.0,28.0
2912,216282.0,53.0
2913,306.0,28.0
2914,306.0,35.0
2915,306.0,80.0
2916,928.0,35.0
2917,928.0,27.0
2918,928.0,14.0
2919,205587.0,18.0
2920,6623.0,28.0
2921,6623.0,53.0
2922,1577.0,27.0
2923,1577.0,28.0
2924,1577.0,878.0
2925,9801.0,35.0
2926,9801.0,10749.0
2927,2116.0,53.0
2928,2116.0,80.0
2929,2116.0,18.0
2930,9624.0,28.0
2931,9624.0,53.0
2932,14199.0,12.0
2933,14199.0,10751.0
2934,14199.0,878.0
2935,1907.0,18.0
2936,1907.0,12.0
2937,1907.0,10749.0
2938,1907.0,53.0
2939,4599.0,18.0
2940,4599.0,35.0
2941,4599.0,10749.0
2942,22832.0,28.0
2943,22832.0,80.0
2944,22832.0,53.0
2945,10390.0,18.0
2946,10390.0,10749.0
2947,9879.0,18.0
2948,9879.0,53.0
2949,9879.0,80.0
2950,38579.0,10751.0
2951,38579.0,35.0
2952,44603.0,18.0
2953,44603.0,14.0
2954,11892.0,80.0
2955,11892.0,18.0
2956,11892.0,53.0
2957,9691.0,28.0
2958,9691.0,12.0
2959,9691.0,80.0
2960,9691.0,53.0
2961,1248.0,80.0
2962,1248.0,18.0
2963,1248.0,53.0
2964,12220.0,35.0
2965,12220.0,18.0
2966,12220.0,10749.0
2967,72710.0,28.0
2968,72710.0,12.0
2969,72710.0,10749.0
2970,72710.0,878.0
2971,72710.0,53.0
2972,10782.0,28.0
2973,10782.0,18.0
2974,10782.0,9648.0
2975,10782.0,53.0
2976,10782.0,80.0
2977,9573.0,80.0
2978,9573.0,18.0
2979,9573.0,9648.0
2980,9573.0,53.0
2981,4959.0,18.0
2982,4959.0,53.0
2983,4959.0,80.0
2984,10061.0,28.0
2985,10061.0,12.0
2986,10061.0,878.0
2987,10061.0,53.0
2988,10386.0,12.0
2989,10386.0,16.0
2990,10386.0,10751.0
2991,10386.0,14.0
2992,10386.0,878.0
2993,421.0,12.0
2994,421.0,35.0
2995,421.0,18.0
2996,316152.0,10752.0
2997,316152.0,28.0
2998,316152.0,18.0
2999,316152.0,36.0
3000,316152.0,53.0
3001,11615.0,18.0
3002,11615.0,53.0
3003,11615.0,80.0
3004,13498.0,35.0
3005,13498.0,28.0
3006,241554.0,28.0
3007,241554.0,80.0
3008,241554.0,18.0
3009,241554.0,9648.0
3010,241554.0,53.0
3011,2252.0,53.0
3012,2252.0,80.0
3013,2252.0,9648.0
3014,11968.0,28.0
3015,11968.0,53.0
3016,11968.0,12.0
3017,11968.0,80.0
3018,10047.0,12.0
3019,10047.0,18.0
3020,10047.0,28.0
3021,10047.0,36.0
3022,10047.0,10752.0
3023,38319.0,35.0
3024,69668.0,18.0
3025,69668.0,53.0
3026,69668.0,9648.0
3027,9770.0,28.0
3028,9770.0,18.0
3029,9770.0,53.0
3030,11212.0,28.0
3031,11212.0,12.0
3032,11212.0,35.0
3033,11212.0,10751.0
3034,10533.0,18.0
3035,10533.0,36.0
3036,10533.0,10749.0
3037,38363.0,18.0
3038,38363.0,53.0
3039,9923.0,28.0
3040,9923.0,80.0
3041,11863.0,28.0
3042,11863.0,53.0
3043,11863.0,9648.0
3044,11863.0,10749.0
3045,18501.0,28.0
3046,18501.0,53.0
3047,18501.0,878.0
3048,109491.0,14.0
3049,109491.0,18.0
3050,109491.0,10749.0
3051,9275.0,35.0
3052,9275.0,80.0
3053,9275.0,18.0
3054,9275.0,53.0
3055,329833.0,35.0
3056,12634.0,35.0
3057,12634.0,80.0
3058,10416.0,35.0
3059,10416.0,18.0
3060,10416.0,10749.0
3061,10416.0,878.0
3062,47327.0,14.0
3063,47327.0,53.0
3064,47327.0,28.0
3065,47327.0,80.0
3066,15268.0,28.0
3067,15268.0,12.0
3068,15268.0,878.0
3069,15268.0,53.0
3070,10796.0,28.0
3071,10796.0,878.0
3072,10796.0,53.0
3073,9548.0,28.0
3074,9548.0,35.0
3075,9548.0,53.0
3076,9548.0,80.0
3077,9548.0,9648.0
3078,18947.0,18.0
3079,18947.0,35.0
3080,1900.0,53.0
3081,1900.0,18.0
3082,1900.0,80.0
3083,89.0,12.0
3084,89.0,28.0
3085,96724.0,18.0
3086,96724.0,10749.0
3087,198184.0,80.0
3088,198184.0,28.0
3089,198184.0,878.0
3090,9481.0,18.0
3091,9481.0,9648.0
3092,9481.0,53.0
3093,9481.0,80.0
3094,4547.0,80.0
3095,4547.0,18.0
3096,4547.0,53.0
3097,53953.0,27.0
3098,6415.0,28.0
3099,6415.0,12.0
3100,6415.0,35.0
3101,181283.0,80.0
3102,181283.0,53.0
3103,9896.0,12.0
3104,9896.0,35.0
3105,167.0,18.0
3106,167.0,878.0
3107,11232.0,35.0
3108,11232.0,14.0
3109,11232.0,10749.0
3110,11232.0,878.0
3111,1636.0,14.0
3112,1636.0,35.0
3113,1636.0,10749.0
3114,2148.0,10402.0
3115,2148.0,18.0
3116,2148.0,80.0
3117,2148.0,10749.0
3118,5176.0,37.0
3119,260346.0,53.0
3120,260346.0,28.0
3121,1389.0,10749.0
3122,1389.0,35.0
3123,1389.0,80.0
3124,9894.0,35.0
3125,9894.0,18.0
3126,9894.0,53.0
3127,7504.0,18.0
3128,8592.0,12.0
3129,8592.0,28.0
3130,8592.0,35.0
3131,8592.0,53.0
3132,8592.0,80.0
3133,913.0,18.0
3134,913.0,80.0
3135,913.0,10749.0
3136,11091.0,35.0
3137,11091.0,18.0
3138,11091.0,10749.0
3139,1368.0,28.0
3140,1368.0,12.0
3141,1368.0,53.0
3142,1368.0,10752.0
3143,593.0,18.0
3144,593.0,878.0
3145,593.0,12.0
3146,593.0,9648.0
3147,5393.0,16.0
3148,5393.0,35.0
3149,5393.0,10751.0
3150,5393.0,14.0
3151,5393.0,878.0
3152,9095.0,18.0
3153,9095.0,27.0
3154,9095.0,53.0
3155,9095.0,10749.0
3156,8874.0,35.0
3157,8874.0,10749.0
3158,11467.0,35.0
3159,11467.0,10749.0
3160,320.0,80.0
3161,320.0,9648.0
3162,320.0,53.0
3163,199.0,878.0
3164,199.0,28.0
3165,199.0,12.0
3166,199.0,53.0
3167,20533.0,28.0
3168,20533.0,37.0
3169,20533.0,18.0
3170,20533.0,14.0
3171,20533.0,53.0
3172,10684.0,18.0
3173,10684.0,53.0
3174,10684.0,9648.0
3175,10684.0,10752.0
3176,1624.0,35.0
3177,325789.0,80.0
3178,325789.0,18.0
3179,325789.0,53.0
3180,113464.0,18.0
3181,113464.0,36.0
3182,113464.0,10752.0
3183,888.0,14.0
3184,888.0,35.0
3185,888.0,10751.0
3186,82675.0,28.0
3187,82675.0,80.0
3188,82675.0,53.0
3189,4256.0,35.0
3190,1493.0,35.0
3191,1493.0,80.0
3192,1493.0,28.0
3193,88751.0,28.0
3194,88751.0,878.0
3195,88751.0,12.0
3196,88751.0,35.0
3197,88751.0,10751.0
3198,11130.0,35.0
3199,11130.0,18.0
3200,11130.0,10751.0
3201,11130.0,10749.0
3202,9944.0,18.0
3203,9944.0,9648.0
3204,9944.0,53.0
3205,9944.0,80.0
3206,10731.0,18.0
3207,10731.0,53.0
3208,10731.0,80.0
3209,10731.0,9648.0
3210,7350.0,18.0
3211,7350.0,35.0
3212,9869.0,18.0
3213,9869.0,28.0
3214,9869.0,53.0
3215,9869.0,80.0
3216,4379.0,10749.0
3217,4379.0,35.0
3218,146233.0,18.0
3219,146233.0,53.0
3220,146233.0,80.0
3221,2034.0,28.0
3222,2034.0,80.0
3223,2034.0,18.0
3224,2034.0,53.0
3225,926.0,35.0
3226,926.0,10751.0
3227,926.0,878.0
3228,4248.0,35.0
3229,64328.0,35.0
3230,64328.0,10751.0
3231,64328.0,10402.0
3232,36647.0,27.0
3233,36647.0,28.0
3234,7214.0,18.0
3235,1537.0,28.0
3236,1537.0,12.0
3237,1537.0,80.0
3238,1537.0,53.0
3239,9360.0,12.0
3240,9360.0,27.0
3241,9360.0,53.0
3242,6282.0,35.0
3243,508.0,35.0
3244,508.0,10749.0
3245,508.0,18.0
3246,9487.0,12.0
3247,9487.0,16.0
3248,9487.0,35.0
3249,9487.0,10751.0
3250,768.0,27.0
3251,768.0,9648.0
3252,768.0,53.0
3253,2636.0,28.0
3254,2636.0,53.0
3255,10478.0,35.0
3256,10478.0,18.0
3257,10478.0,10749.0
3258,27983.0,35.0
3259,27983.0,18.0
3260,27983.0,10751.0
3261,9981.0,10749.0
3262,9981.0,35.0
3263,9981.0,10751.0
3264,7453.0,12.0
3265,7453.0,35.0
3266,7453.0,10751.0
3267,7453.0,878.0
3268,15045.0,35.0
3269,15045.0,18.0
3270,15045.0,10751.0
3271,7737.0,27.0
3272,7737.0,28.0
3273,7737.0,878.0
3274,232672.0,35.0
3275,17379.0,12.0
3276,17379.0,35.0
3277,17379.0,18.0
3278,8987.0,28.0
3279,8987.0,12.0
3280,8987.0,80.0
3281,8987.0,53.0
3282,11359.0,12.0
3283,11359.0,10751.0
3284,11359.0,14.0
3285,82525.0,80.0
3286,82525.0,18.0
3287,82525.0,53.0
3288,9759.0,28.0
3289,9759.0,12.0
3290,9759.0,80.0
3291,9759.0,53.0
3292,9486.0,12.0
3293,9486.0,28.0
3294,9486.0,35.0
3295,9906.0,14.0
3296,9906.0,12.0
3297,9906.0,16.0
3298,9906.0,35.0
3299,9906.0,10751.0
3300,841.0,28.0
3301,841.0,878.0
3302,841.0,12.0
3303,4688.0,12.0
3304,4688.0,18.0
3305,4688.0,10402.0
3306,4688.0,10749.0
3307,4148.0,18.0
3308,4148.0,10749.0
3309,2207.0,28.0
3310,2207.0,12.0
3311,2207.0,80.0
3312,2207.0,53.0
3313,9381.0,28.0
3314,9381.0,12.0
3315,9381.0,878.0
3316,9381.0,53.0
3317,9625.0,28.0
3318,9625.0,12.0
3319,9625.0,80.0
3320,9625.0,18.0
3321,9625.0,53.0
3322,9304.0,35.0
3323,9304.0,14.0
3324,9304.0,878.0
3325,20856.0,12.0
3326,20856.0,35.0
3327,20856.0,10751.0
3328,20856.0,14.0
3329,20856.0,878.0
3330,5955.0,80.0
3331,5955.0,18.0
3332,5955.0,9648.0
3333,5955.0,53.0
3334,9899.0,35.0
3335,9899.0,10402.0
3336,9826.0,12.0
3337,9826.0,28.0
3338,21355.0,18.0
3339,21355.0,10749.0
3340,21355.0,37.0
3341,10858.0,36.0
3342,10858.0,18.0
3343,11439.0,53.0
3344,11439.0,9648.0
3345,9457.0,12.0
3346,9457.0,28.0
3347,9457.0,27.0
3348,9457.0,878.0
3349,12412.0,18.0
3350,12412.0,10752.0
3351,1494.0,28.0
3352,1494.0,18.0
3353,1494.0,14.0
3354,13184.0,28.0
3355,13184.0,80.0
3356,13184.0,53.0
3357,2185.0,28.0
3358,2185.0,35.0
3359,2185.0,53.0
3360,6639.0,18.0
3361,6639.0,10749.0
3362,38153.0,28.0
3363,38153.0,53.0
3364,58233.0,80.0
3365,58233.0,12.0
3366,58233.0,28.0
3367,58233.0,35.0
3368,58233.0,53.0
3369,116977.0,16.0
3370,116977.0,28.0
3371,116977.0,35.0
3372,116977.0,10751.0
3373,68734.0,18.0
3374,68734.0,53.0
3375,5503.0,12.0
3376,5503.0,28.0
3377,5503.0,53.0
3378,5503.0,80.0
3379,5503.0,9648.0
3380,27573.0,28.0
3381,819.0,80.0
3382,819.0,18.0
3383,819.0,53.0
3384,1369.0,28.0
3385,1369.0,12.0
3386,1369.0,53.0
3387,1369.0,10752.0
3388,9623.0,18.0
3389,9623.0,53.0
3390,10895.0,16.0
3391,10895.0,10751.0
3392,10935.0,28.0
3393,10935.0,18.0
3394,10935.0,36.0
3395,10935.0,37.0
3396,834.0,14.0
3397,834.0,28.0
3398,834.0,878.0
3399,834.0,53.0
3400,228066.0,18.0
3401,228066.0,878.0
3402,228066.0,53.0
3403,711.0,18.0
3404,10468.0,35.0
3405,10468.0,18.0
3406,10027.0,28.0
3407,10027.0,80.0
3408,11812.0,10749.0
3409,11812.0,35.0
3410,37233.0,18.0
3411,37233.0,9648.0
3412,37233.0,53.0
3413,37950.0,18.0
3414,27582.0,28.0
3415,27582.0,53.0
3416,27582.0,80.0
3417,64688.0,28.0
3418,64688.0,35.0
3419,64688.0,80.0
3420,509.0,10749.0
3421,509.0,35.0
3422,509.0,18.0
3423,7443.0,16.0
3424,7443.0,35.0
3425,7443.0,10751.0
3426,5966.0,35.0
3427,5966.0,10749.0
3428,11066.0,35.0
3429,11066.0,10749.0
3430,136795.0,28.0
3431,136795.0,35.0
3432,136795.0,80.0
3433,8095.0,18.0
3434,8095.0,36.0
3435,8095.0,10749.0
3436,87826.0,35.0
3437,11560.0,18.0
3438,11560.0,9648.0
3439,11560.0,53.0
3440,11560.0,80.0
3441,25189.0,35.0
3442,25189.0,18.0
3443,25189.0,10749.0
3444,2637.0,18.0
3445,2637.0,27.0
3446,2637.0,9648.0
3447,18480.0,35.0
3448,709.0,12.0
3449,709.0,28.0
3450,709.0,53.0
3451,49730.0,14.0
3452,49730.0,53.0
3453,49730.0,27.0
3454,2749.0,28.0
3455,2749.0,80.0
3456,2749.0,53.0
3457,9607.0,12.0
3458,9607.0,35.0
3459,9607.0,10751.0
3460,9607.0,14.0
3461,1830.0,80.0
3462,1830.0,18.0
3463,1830.0,53.0
3464,79.0,18.0
3465,79.0,12.0
3466,79.0,28.0
3467,79.0,36.0
3468,54054.0,28.0
3469,54054.0,35.0
3470,54054.0,80.0
3471,228967.0,28.0
3472,228967.0,35.0
3473,46528.0,12.0
3474,46528.0,14.0
3475,46528.0,28.0
3476,46528.0,37.0
3477,46528.0,53.0
3478,27936.0,28.0
3479,27936.0,35.0
3480,27936.0,80.0
3481,65.0,18.0
3482,280391.0,12.0
3483,280391.0,35.0
3484,280391.0,16.0
3485,9476.0,12.0
3486,9476.0,18.0
3487,9476.0,10749.0
3488,9476.0,28.0
3489,10610.0,53.0
3490,10610.0,14.0
3491,10610.0,28.0
3492,10610.0,35.0
3493,745.0,9648.0
3494,745.0,53.0
3495,745.0,18.0
3496,49527.0,28.0
3497,49527.0,53.0
3498,49527.0,80.0
3499,73937.0,35.0
3500,1885.0,18.0
3501,168672.0,18.0
3502,168672.0,80.0
3503,18240.0,35.0
3504,18240.0,10749.0
3505,18240.0,18.0
3506,10398.0,80.0
3507,10398.0,18.0
3508,10398.0,9648.0
3509,10398.0,53.0
3510,165.0,12.0
3511,165.0,35.0
3512,165.0,10751.0
3513,165.0,878.0
3514,240832.0,28.0
3515,240832.0,878.0
3516,216015.0,18.0
3517,216015.0,10749.0
3518,216015.0,53.0
3519,12279.0,28.0
3520,12279.0,12.0
3521,12279.0,35.0
3522,12279.0,10751.0
3523,12279.0,878.0
3524,1645.0,80.0
3525,1645.0,18.0
3526,1645.0,53.0
3527,11007.0,35.0
3528,193756.0,28.0
3529,193756.0,18.0
3530,193756.0,53.0
3531,193756.0,10752.0
3532,11287.0,35.0
3533,259693.0,27.0
3534,37799.0,18.0
3535,10184.0,35.0
3536,10184.0,10749.0
3537,10184.0,18.0
3538,4257.0,35.0
3539,4234.0,27.0
3540,4234.0,9648.0
3541,196.0,12.0
3542,196.0,35.0
3543,196.0,10751.0
3544,196.0,878.0
3545,257091.0,35.0
3546,6114.0,10749.0
3547,6114.0,27.0
3548,24803.0,10749.0
3549,24803.0,18.0
3550,109410.0,18.0
3551,1213.0,53.0
3552,1213.0,80.0
3553,1213.0,18.0
3554,100042.0,35.0
3555,9036.0,12.0
3556,9036.0,18.0
3557,9036.0,10751.0
3558,257211.0,35.0
3559,323675.0,28.0
3560,323675.0,35.0
3561,9361.0,28.0
3562,9361.0,12.0
3563,9361.0,18.0
3564,9361.0,36.0
3565,9361.0,10749.0
3566,9361.0,10752.0
3567,1677.0,18.0
3568,1677.0,10402.0
3569,187.0,28.0
3570,187.0,53.0
3571,187.0,80.0
3572,7461.0,18.0
3573,7461.0,28.0
3574,7461.0,53.0
3575,7461.0,80.0
3576,16538.0,35.0
3577,9889.0,35.0
3578,9889.0,10749.0
3579,820.0,18.0
3580,820.0,53.0
3581,820.0,36.0
3582,11565.0,35.0
3583,11565.0,80.0
3584,6073.0,28.0
3585,6073.0,35.0
3586,6073.0,80.0
3587,6073.0,10749.0
3588,16996.0,35.0
3589,193610.0,35.0
3590,193610.0,10749.0
3591,19912.0,27.0
3592,19912.0,9648.0
3593,296098.0,53.0
3594,296098.0,18.0
3595,8007.0,28.0
3596,8007.0,18.0
3597,8007.0,53.0
3598,8007.0,10752.0
3599,32823.0,35.0
3600,4380.0,18.0
3601,4380.0,10749.0
3602,4380.0,35.0
3603,11551.0,35.0
3604,11551.0,12.0
3605,11551.0,14.0
3606,11551.0,878.0
3607,11551.0,28.0
3608,10336.0,28.0
3609,10336.0,12.0
3610,10336.0,14.0
3611,10336.0,27.0
3612,10336.0,878.0
3613,10336.0,53.0
3614,11362.0,28.0
3615,11362.0,12.0
3616,11362.0,18.0
3617,11362.0,53.0
3618,50348.0,80.0
3619,50348.0,18.0
3620,50348.0,53.0
3621,48138.0,28.0
3622,48138.0,9648.0
3623,48138.0,53.0
3624,1124.0,18.0
3625,1124.0,9648.0
3626,1124.0,53.0
3627,227159.0,35.0
3628,68179.0,16.0
3629,68179.0,35.0
3630,68179.0,12.0
3631,68179.0,10751.0
3632,68179.0,878.0
3633,1579.0,28.0
3634,1579.0,12.0
3635,1579.0,18.0
3636,1579.0,53.0
3637,708.0,28.0
3638,708.0,12.0
3639,708.0,53.0
3640,34851.0,28.0
3641,34851.0,878.0
3642,34851.0,12.0
3643,34851.0,53.0
3644,9930.0,35.0
3645,9930.0,80.0
3646,9930.0,18.0
3647,9930.0,10749.0
3648,9930.0,53.0
3649,1586.0,53.0
3650,1586.0,9648.0
3651,2044.0,10749.0
3652,2044.0,18.0
3653,2044.0,9648.0
3654,9913.0,18.0
3655,9913.0,27.0
3656,9913.0,9648.0
3657,9913.0,53.0
3658,71864.0,14.0
3659,71864.0,18.0
3660,71864.0,35.0
3661,71864.0,10751.0
3662,10761.0,35.0
3663,10761.0,10749.0
3664,209451.0,10402.0
3665,209451.0,18.0
3666,11975.0,18.0
3667,11975.0,80.0
3668,11975.0,53.0
3669,4970.0,27.0
3670,4970.0,53.0
3671,11831.0,18.0
3672,11831.0,36.0
3673,11831.0,9648.0
3674,9096.0,12.0
3675,440.0,14.0
3676,440.0,28.0
3677,440.0,878.0
3678,440.0,53.0
3679,440.0,27.0
3680,11011.0,35.0
3681,11011.0,10751.0
3682,10641.0,18.0
3683,10641.0,10749.0
3684,11172.0,35.0
3685,11172.0,10402.0
3686,11172.0,10749.0
3687,39513.0,12.0
3688,39513.0,35.0
3689,39513.0,878.0
3690,82687.0,35.0
3691,41446.0,27.0
3692,41446.0,9648.0
3693,8224.0,53.0
3694,8224.0,80.0
3695,8224.0,9648.0
3696,10537.0,18.0
3697,10537.0,10402.0
3698,225886.0,35.0
3699,10385.0,35.0
3700,10385.0,18.0
3701,55779.0,27.0
3702,55779.0,9648.0
3703,10154.0,35.0
3704,10154.0,80.0
3705,10154.0,10749.0
3706,10647.0,18.0
3707,10647.0,10749.0
3708,11431.0,35.0
3709,11431.0,18.0
3710,11431.0,10749.0
3711,8457.0,35.0
3712,188161.0,35.0
3713,188161.0,37.0
3714,8850.0,12.0
3715,8850.0,14.0
3716,8850.0,28.0
3717,8850.0,53.0
3718,8850.0,878.0
3719,64685.0,18.0
3720,38357.0,35.0
3721,38357.0,18.0
3722,38357.0,10749.0
3723,10060.0,18.0
3724,11398.0,80.0
3725,11398.0,28.0
3726,11398.0,12.0
3727,1833.0,18.0
3728,1833.0,10749.0
3729,10391.0,18.0
3730,10391.0,27.0
3731,10391.0,53.0
3732,10391.0,80.0
3733,8970.0,35.0
3734,9306.0,14.0
3735,9306.0,27.0
3736,9306.0,878.0
3737,11370.0,28.0
3738,11370.0,12.0
3739,11370.0,18.0
3740,12184.0,18.0
3741,1921.0,18.0
3742,1921.0,10749.0
3743,1683.0,27.0
3744,203.0,18.0
3745,203.0,80.0
3746,11858.0,35.0
3747,11858.0,10752.0
3748,62835.0,28.0
3749,62835.0,53.0
3750,62835.0,80.0
3751,62835.0,18.0
3752,18937.0,14.0
3753,18937.0,16.0
3754,18937.0,18.0
3755,18937.0,10749.0
3756,18937.0,10751.0
3757,13536.0,80.0
3758,13536.0,18.0
3759,13536.0,9648.0
3760,15556.0,18.0
3761,15556.0,10749.0
3762,10718.0,28.0
3763,11062.0,18.0
3764,11062.0,53.0
3765,10802.0,18.0
3766,1887.0,18.0
3767,1887.0,36.0
3768,6071.0,28.0
3769,6071.0,80.0
3770,6071.0,18.0
3771,6071.0,53.0
3772,10461.0,28.0
3773,10461.0,18.0
3774,10461.0,53.0
3775,10461.0,80.0
3776,80278.0,53.0
3777,80278.0,18.0
3778,12704.0,28.0
3779,12704.0,12.0
3780,12704.0,35.0
3781,10315.0,12.0
3782,10315.0,16.0
3783,10315.0,35.0
3784,10315.0,10751.0
3785,16643.0,35.0
3786,16643.0,18.0
3787,16643.0,10749.0
3788,2687.0,35.0
3789,2687.0,14.0
3790,2687.0,878.0
3791,194.0,35.0
3792,194.0,10749.0
3793,11025.0,35.0
3794,8849.0,35.0
3795,78698.0,12.0
3796,78698.0,18.0
3797,78698.0,10749.0
3798,30943.0,18.0
3799,30943.0,9648.0
3800,9544.0,27.0
3801,9544.0,53.0
3802,24418.0,12.0
3803,24418.0,14.0
3804,24418.0,28.0
3805,24418.0,53.0
3806,7288.0,28.0
3807,7288.0,35.0
3808,7288.0,53.0
3809,14655.0,35.0
3810,14655.0,10402.0
3811,24575.0,28.0
3812,24575.0,18.0
3813,24575.0,53.0
3814,10366.0,28.0
3815,10366.0,878.0
3816,19898.0,28.0
3817,19898.0,27.0
3818,19898.0,9648.0
3819,19898.0,878.0
3820,19898.0,53.0
3821,4965.0,28.0
3822,4965.0,878.0
3823,4965.0,53.0
3824,15074.0,28.0
3825,15074.0,12.0
3826,15074.0,18.0
3827,15074.0,53.0
3828,56715.0,35.0
3829,56715.0,14.0
3830,56715.0,878.0
3831,1272.0,878.0
3832,1272.0,53.0
3833,72358.0,18.0
3834,72358.0,35.0
3835,20542.0,12.0
3836,20542.0,14.0
3837,20542.0,16.0
3838,20542.0,35.0
3839,20542.0,878.0
3840,20542.0,10751.0
3841,266396.0,28.0
3842,266396.0,18.0
3843,266396.0,80.0
3844,9978.0,12.0
3845,9978.0,28.0
3846,9978.0,10751.0
3847,8271.0,53.0
3848,8271.0,18.0
3849,8271.0,9648.0
3850,10428.0,28.0
3851,10428.0,80.0
3852,10428.0,53.0
3853,10428.0,18.0
3854,5353.0,28.0
3855,5353.0,12.0
3856,5353.0,53.0
3857,5353.0,18.0
3858,11934.0,35.0
3859,11934.0,18.0
3860,14392.0,28.0
3861,14392.0,18.0
3862,14392.0,36.0
3863,19495.0,28.0
3864,19495.0,36.0
3865,19495.0,10752.0
3866,110415.0,28.0
3867,110415.0,878.0
3868,110415.0,18.0
3869,77459.0,12.0
3870,77459.0,16.0
3871,77459.0,35.0
3872,77459.0,10751.0
3873,77459.0,14.0
3874,26486.0,28.0
3875,26486.0,35.0
3876,9495.0,14.0
3877,9495.0,28.0
3878,9495.0,53.0
3879,256040.0,28.0
3880,256040.0,12.0
3881,256040.0,10752.0
3882,256040.0,36.0
3883,24420.0,18.0
3884,24420.0,10749.0
3885,24420.0,14.0
3886,1257.0,35.0
3887,62214.0,16.0
3888,62214.0,35.0
3889,62214.0,10751.0
3890,16320.0,878.0
3891,16320.0,28.0
3892,16320.0,12.0
3893,16320.0,53.0
3894,8842.0,10749.0
3895,8842.0,18.0
3896,9531.0,35.0
3897,9531.0,28.0
3898,9531.0,12.0
3899,9531.0,14.0
3900,9531.0,878.0
3901,64807.0,35.0
3902,12289.0,12.0
3903,12289.0,18.0
3904,12289.0,28.0
3905,11529.0,35.0
3906,11529.0,10749.0
3907,20943.0,35.0
3908,20943.0,10749.0
3909,9099.0,35.0
3910,9099.0,10751.0
3911,9488.0,28.0
3912,9488.0,12.0
3913,9488.0,10751.0
3914,193.0,878.0
3915,193.0,28.0
3916,193.0,12.0
3917,193.0,53.0
3918,44865.0,28.0
3919,44865.0,18.0
3920,44865.0,36.0
3921,55787.0,18.0
3922,55787.0,10749.0
3923,257932.0,12.0
3924,257932.0,10751.0
3925,257932.0,14.0
3926,257932.0,16.0
3927,10400.0,18.0
3928,1957.0,18.0
3929,1957.0,53.0
3930,10833.0,80.0
3931,10833.0,35.0
3932,10833.0,10749.0
3933,256961.0,28.0
3934,256961.0,35.0
3935,256961.0,10751.0
3936,5852.0,18.0
3937,5852.0,10749.0
3938,5852.0,53.0
3939,12312.0,35.0
3940,622.0,27.0
3941,622.0,9648.0
3942,622.0,53.0
3943,11306.0,18.0
3944,11306.0,53.0
3945,12508.0,10402.0
3946,12508.0,18.0
3947,12508.0,35.0
3948,25793.0,18.0
3949,10534.0,28.0
3950,10534.0,18.0
3951,1091.0,27.0
3952,1091.0,9648.0
3953,1091.0,878.0
3954,87421.0,878.0
3955,87421.0,28.0
3956,87421.0,53.0
3957,10871.0,28.0
3958,10871.0,12.0
3959,10871.0,9648.0
3960,10871.0,53.0
3961,13503.0,28.0
3962,13503.0,37.0
3963,13600.0,12.0
3964,13600.0,10751.0
3965,13600.0,14.0
3966,68722.0,18.0
3967,14324.0,12.0
3968,14324.0,28.0
3969,14324.0,35.0
3970,14324.0,10749.0
3971,14325.0,18.0
3972,299687.0,12.0
3973,299687.0,878.0
3974,312221.0,18.0
3975,23168.0,80.0
3976,23168.0,18.0
3977,23168.0,53.0
3978,76494.0,10749.0
3979,76494.0,35.0
3980,76494.0,18.0
3981,4944.0,35.0
3982,4944.0,18.0
3983,10488.0,12.0
3984,10488.0,35.0
3985,10488.0,10751.0
3986,10488.0,14.0
3987,96721.0,18.0
3988,96721.0,28.0
3989,334.0,18.0
3990,23742.0,28.0
3991,23742.0,35.0
3992,23742.0,80.0
3993,259694.0,35.0
3994,259694.0,10749.0
3995,62837.0,18.0
3996,62837.0,10751.0
3997,8966.0,12.0
